engine,mode,prompt_id,run_id,gen_tokens,token_ms_mean,token_ms_p50,token_ms_p95,token_ms_p99,token_ms_std,slope_ms_per_relpos,cluster,pca1,pca2
tau,no_cache,p2,29,128,255.70155869140626,255.5638725,396.66776325,426.96158619999983,112.74002077729887,50.288257313129485,0,-0.2801337353942781,-0.10983159483961795
tau,no_cache,p2,29,256,312.93903730078125,278.46375850000004,600.5951153999999,663.3149550400001,165.0436194105467,219.74563477702,0,0.3260401361530541,0.15826993544638565
tau,no_cache,p2,29,512,214.40678618359374,210.866424,309.40169599999996,338.87735885,56.80821007811159,188.56509658763346,0,-0.5000493106516546,-0.08107317227189628
tau,no_cache,p2,29,1024,316.9852820439453,311.090156,519.0140053499999,540.4486524199999,123.14706127865422,422.09761972405386,0,0.282940815848211,0.18842152245405863
tau,no_cache,p2_L1152,18,512,2261.330817298828,2208.7858065,2858.8469597,2934.48322923,356.24760855346653,1208.184956424508,3,7.584576192037304,-2.1583667236862762
tau,no_cache,p2_L1152,18,2048,1227.6969165141602,1106.972841,2302.34404505,2404.66511781,603.9016618494634,2057.591981301762,1,6.503172079414054,1.8131586705135727
tau,no_cache,p2_L768,6,512,1616.9713849121094,1508.8085740000001,2156.6170687,2194.48201113,360.99423019388126,1222.596158971424,5,5.624491630947774,-0.7164457979187161
tau,no_cache,p2_L768,6,2048,888.2272811953125,775.883331,1750.4945810999998,1842.26322014,476.54865421175,1613.8946039334614,4,4.5752039355207135,1.5954190974902762
tau,no_cache,p3,31,128,255.02649078515626,240.53627799999998,400.963892,435.1122495999999,115.46053508387371,48.65889326991399,0,-0.2800227462629922,-0.08566327217655781
tau,no_cache,p3,31,256,314.8255399140625,269.0863445,604.865574,697.99750607,167.2398751083046,226.961046513161,0,0.3541204501338372,0.17979313195300506
tau,no_cache,p3,31,512,212.73233990234374,216.943112,294.38820875,308.79348637,53.45840554999589,179.38509788178217,0,-0.5392893500754959,-0.10502104942378215
tau,no_cache,p3,31,1024,318.00449072070313,309.7557905,517.1015667999999,538.4535674,122.59380171429247,420.7834032346757,0,0.2777683024110856,0.1857862574551179
tau,no_cache,p3,33,128,258.5836571289062,243.9404025,405.54042175,442.49546069999997,115.05156800249075,59.08752758963578,0,-0.2599296362082965,-0.08387854947691825
tau,no_cache,p3,33,256,317.0634113125,281.46770849999996,606.374353,666.0312163,166.56814110918774,223.94609485017196,0,0.3446347302388253,0.1610159688245495
tau,no_cache,p3,33,512,210.4360836328125,213.20293800000002,289.77056165,300.1190111,51.78567111269606,175.74054379185404,0,-0.5597234486335451,-0.10826440248933171
tau,no_cache,p3,33,1024,316.3356266708984,310.08664450000003,516.8102772499999,536.78002885,120.576657698814,413.9740082021657,0,0.2645190189498691,0.17221476970298466
tau,no_cache,p3,35,128,256.7078132421875,244.4099565,397.18032949999997,423.00196034999993,111.49028151830217,51.26326916755204,0,-0.2934896120083911,-0.10242922741371434
tau,no_cache,p3,35,256,319.19602551953125,269.54433500000005,650.4001513999999,685.8444012,168.98117721472602,224.44748451480905,0,0.38117016859729547,0.17604760296211142
tau,no_cache,p3,35,512,214.44126169335937,212.818224,295.10166825,307.91836992,56.39186403101932,188.07179060415882,0,-0.526450978892688,-0.0818986928060614
tau,no_cache,p3,35,1024,315.91016013964844,301.01412700000003,513.6995185999999,540.9397376,120.57166845543259,413.45949719352257,0,0.25654118098104983,0.18163450493362066
tau,no_cache,p3_L1152,22,512,2266.2696445566407,2230.2279325,2845.3881839,2906.24144281,350.86635398330685,1193.9227020440833,3,7.5563079827895345,-2.217555763766084
tau,no_cache,p3_L1152,22,2048,1225.8774719169921,1117.536319,2307.8451371,2405.28285859,603.031098162167,2055.0024184258727,1,6.509873274564682,1.7969811697442706
tau,no_cache,p3_L768,10,512,1619.3955005,1513.0201160000001,2157.7047665,2194.47780213,360.18241661726495,1220.3229118331442,5,5.626702293661665,-0.7285510016432505
tau,no_cache,p3_L768,10,2048,889.2939541757812,772.9989390000001,1756.1759012999999,1832.11251239,476.4104352454402,1610.8705285296494,4,4.568339235746897,1.5939882702306927
