device,variant,engine,mode,relpos_bin,token_ms__mean,token_ms__std,token_ms__min,token_ms__p50,token_ms__p95,token_ms__max,token_ms__count
unknown,1767325731,nano,kv_cache,0-10%,735.9302446658537,15.916382981577666,709.094356,731.3137025000001,764.1178306,787.166795,820
unknown,1767325731,nano,kv_cache,10-25%,751.5330476712662,17.152151743025232,716.946224,748.2235385,782.15540375,806.93709,1232
unknown,1767325731,nano,kv_cache,25-50%,776.8789598608398,19.093125214757244,734.435098,773.4850625,813.8101737,841.185837,2048
unknown,1767325731,nano,kv_cache,50-75%,780.9655526601563,65.85275025404245,526.257112,796.9943095,826.7970854,859.492265,2048
unknown,1767325731,nano,kv_cache,75-90%,727.703897684039,138.1766135290595,512.476907,768.3814474999999,1038.6888563999998,1075.800584,1228
unknown,1767325731,nano,kv_cache,90-100%,685.4565767058823,217.34361416221222,524.572009,565.8479540000001,1069.72556825,1096.271195,816
unknown,1767325731,nano,no_cache,0-10%,3610.3267209560972,736.8135710030801,2770.51099,3349.04399,5130.811011049999,5290.141681,820
unknown,1767325731,nano,no_cache,10-25%,4634.170953051948,861.1808980768064,3466.924126,4516.664795999999,6349.635982750001,6785.582262,1232
unknown,1767325731,nano,no_cache,25-50%,6646.000481557618,1221.5005116935113,4834.231724,6384.9971135,9194.35386845,9886.051213,2048
unknown,1767325731,nano,no_cache,50-75%,9689.86191465625,1428.6004673781085,7521.788258,9433.020561500001,12532.6773114,13234.015989,2048
unknown,1767325731,nano,no_cache,75-90%,12379.895180632737,1296.462736644526,10733.961098,12003.297354499999,15229.1921716,15888.776691,1228
unknown,1767325731,nano,no_cache,90-100%,14126.778986257352,1457.2344324233052,12452.236815,13554.638957,17017.18239825,17547.132517,816
unknown,1767325731,tau,kv_cache,0-10%,698.5952246512195,8.10501835875084,675.54973,698.313032,712.7108888500001,735.787175,820
unknown,1767325731,tau,kv_cache,10-25%,704.8447046168831,8.479379747803149,680.535793,705.3929565000001,718.8119613,735.856844,1232
unknown,1767325731,tau,kv_cache,25-50%,713.8690101088868,8.795244672859482,687.746351,713.8578319999999,728.1501293499999,748.263956,2048
unknown,1767325731,tau,kv_cache,50-75%,725.953602614746,10.147702135286572,700.145892,724.8331915,741.71187475,828.897408,2048
unknown,1767325731,tau,kv_cache,75-90%,736.7647927744299,15.30954996532098,709.52017,735.0356469999999,762.90255425,829.337985,1228
unknown,1767325731,tau,kv_cache,90-100%,739.5527614460784,9.589458391311098,691.162666,740.3689489999999,753.412722,771.224728,816
unknown,1767325731,tau,no_cache,0-10%,3699.7872832634143,734.4356099627622,2901.864942,3435.037039,5224.973617,5362.059532,820
unknown,1767325731,tau,no_cache,10-25%,4737.927808414773,856.2191906388497,3549.135161,4589.209404,6454.89106645,6860.503157,1232
unknown,1767325731,tau,no_cache,25-50%,6733.114560929687,1210.252656804669,4878.848915,6485.1055805,9306.75902965,9969.618087,2048
unknown,1767325731,tau,no_cache,50-75%,9686.909160827148,1396.0735549743295,7626.866413,9537.388155,12521.41169325,18653.450706,2048
unknown,1767325731,tau,no_cache,75-90%,12250.972317394137,1266.0892410162273,10590.968878,11949.788257,14889.616530249994,15443.043017,1228
unknown,1767325731,tau,no_cache,90-100%,13937.036959827206,1319.6218602841964,12411.290427,13449.587405,16543.961088250002,16950.679109,816
